loja,sku,titulo,fabricante,categoria,disponibilidade,preco,url,fabricante_original,peso_g,unidade_peso_extraida,unidades,categoria_quantidade,faixa_peso,preco_por_100g,preco_por_500g,preco_por_unidade
Paodeacucar,1375956,Café em Cápsula Torrado e Moído Americano Starbucks House Blend Nescafé Dolce Gusto Pacote 77g 10 Unidades,Nescafé Dolce Gusto,,Indisponivel,13.99,https://www.paodeacucar.com/produto/1606361/cafe-em-capsula-torrado-e-moido-americano-starbucks-house-blend-nescafe-dolce-gusto-pacote-77g-10-unidades,Nescafé Dolce Gusto,77.0,g,10.0,peso,ate_100g,18.17,90.84,1.4
Paodeacucar,1375957,Café em Cápsula Torrado e Moído Starbucks Espresso Roast Nescafé Dolce Gusto Pacote 55g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,26.99,https://www.paodeacucar.com/produto/1606362/cafe-em-capsula-torrado-e-moido-starbucks-espresso-roast-nescafe-dolce-gusto-pacote-55g-10-unidades,Nescafé Dolce Gusto,55.0,g,10.0,peso,ate_100g,49.07,245.36,2.7
Paodeacucar,1375959,Café em Cápsula Torrado e Moído Espresso Delicate Nescafé Dolce Gusto Pacote 55g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,27.99,https://www.paodeacucar.com/produto/1606363/cafe-em-capsula-torrado-e-moido-espresso-delicate-nescafe-dolce-gusto-pacote-55g-10-unidades,Nescafé Dolce Gusto,55.0,g,10.0,peso,ate_100g,50.89,254.45,2.8
Paodeacucar,1376125,Café em Cápsula Torrado e Moído Orgânico Lungo Cerrado Mineiro Nescafé Dolce Gusto Pacote 60g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,17.64,https://www.paodeacucar.com/produto/1606353/cafe-em-capsula-torrado-e-moido-organico-lungo-cerrado-mineiro-nescafe-dolce-gusto-pacote-60g-10-unidades,Nescafé Dolce Gusto,60.0,g,10.0,peso,ate_100g,29.4,147.0,1.76
Paodeacucar,1376174,Café em Cápsula Torrado e Moído Orgânico Espresso Sul de Minas Nescafé Dolce Gusto Pacote 57g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,32.99,https://www.paodeacucar.com/produto/1606356/cafe-em-capsula-torrado-e-moido-organico-espresso-sul-de-minas-nescafe-dolce-gusto-pacote-57g-10-unidades,Nescafé Dolce Gusto,57.0,g,10.0,peso,ate_100g,57.88,289.39,3.3
Paodeacucar,1376279,Café em Cápsula Torrado e Moído Lungo Dark Nescafé Dolce Gusto Pacote 70g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,27.99,https://www.paodeacucar.com/produto/1606346/cafe-em-capsula-torrado-e-moido-lungo-dark-nescafe-dolce-gusto-pacote-70g-10-unidades,Nescafé Dolce Gusto,70.0,g,10.0,peso,ate_100g,39.99,199.93,2.8
Paodeacucar,1376280,Café em Cápsula Torrado e Moído Ristretto Intense Nescafé Dolce Gusto Pacote 76g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,27.99,https://www.paodeacucar.com/produto/1606349/cafe-em-capsula-torrado-e-moido-ristretto-intense-nescafe-dolce-gusto-pacote-76g-10-unidades,Nescafé Dolce Gusto,76.0,g,10.0,peso,ate_100g,36.83,184.14,2.8
Paodeacucar,1376983,Café Solúvel em Pó Espresso Suave Nescafé Gold Sachê 40g,Nescafé Gold,,Disponivel,23.9,https://www.paodeacucar.com/produto/1613985/cafe-soluvel-em-po-espresso-suave-nescafe-gold-sache-40g,Nescafé Gold,40.0,g,,peso,ate_100g,59.75,298.75,
Paodeacucar,1377055,Café Solúvel em Pó Espresso Intenso Nescafé Gold Sachê 40g,Nescafé Gold,,Disponivel,11.59,https://www.paodeacucar.com/produto/1613995/cafe-soluvel-em-po-espresso-intenso-nescafe-gold-sache-40g,Nescafé Gold,40.0,g,,peso,ate_100g,28.98,144.88,
Paodeacucar,1379140,Café Solúvel Granulado Descafeinado Nescafé Sachê 40g,Nescafé,,Disponivel,17.59,https://www.paodeacucar.com/produto/1615320/cafe-soluvel-granulado-descafeinado-nescafe-sache-40g,Nescafé,40.0,g,,peso,ate_100g,43.97,219.88,
Paodeacucar,1379650,Café UNIÃO Extraforte Pouch 250g,Café União Pouch 250g,,Disponivel,16.99,https://www.paodeacucar.com/produto/1623452/cafe-uniao-extraforte-pouch-250g,Café União Pouch 250g,250.0,g,,peso,101g_250g,6.8,33.98,
Paodeacucar,1379783,Café União Tradicional Pouch 250G,Café União Pouch 250g,,Disponivel,16.99,https://www.paodeacucar.com/produto/1623451/cafe-uniao-tradicional-pouch-250g,Café União Pouch 250g,250.0,g,,peso,101g_250g,6.8,33.98,
Paodeacucar,1385283,Café Solúvel Granulado Tradicional 3 Corações Sachê 40g,3 Corações,,Disponivel,7.39,https://www.paodeacucar.com/produto/1619330/cafe-soluvel-granulado-tradicional-3-coracoes-sache-40g,3 Corações,40.0,g,,peso,ate_100g,18.48,92.38,
Paodeacucar,1385291,Café Solúvel em Pó Extraforte 3 Corações Sachê 40g,3 Corações,,Disponivel,8.99,https://www.paodeacucar.com/produto/1619329/cafe-soluvel-em-po-extraforte-3-coracoes-sache-40g,3 Corações,40.0,g,,peso,ate_100g,22.48,112.38,
Paodeacucar,1386156,Café em Cápsula Torrado e Moído Espresso Chocolate Lor Caixa 52g 10 Unidades,L'OR,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/1618919/cafe-em-capsula-torrado-e-moido-espresso-chocolate-lor-caixa-52g-10-unidades,L'OR,52.0,g,10.0,peso,ate_100g,59.6,297.98,3.1
Paodeacucar,1386316,Café em Cápsula Torrado e Moído Espresso Starbucks Single-Origin Colombia Caixa 55g 10 Unidades,Nescafé Dolce Gusto,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/1618882/cafe-em-capsula-torrado-e-moido-espresso-starbucks-single-origin-colombia-caixa-55g-10-unidades,Nescafé Dolce Gusto,55.0,g,10.0,peso,ate_100g,56.35,281.73,3.1
Paodeacucar,1386476,Café Torrado e Moído Forza Intensidade Máxima 3 Corações Premium Pacote 250g,3 Corações,,Disponivel,27.99,https://www.paodeacucar.com/produto/1624703/cafe-torrado-e-moido-forza-intensidade-maxima-3-coracoes-premium-pacote-250g,3 Corações,250.0,g,,peso,101g_250g,11.2,55.98,
Paodeacucar,1386478,Cápsula Café 3c Star Wars Vader 8x10x8g,3 Corações,Básico da despensa,Disponivel,25.99,https://www.paodeacucar.com/produto/1624702/capsula-cafe-3c-star-wars-vader-8x10x8g,3 Corações,8.0,g,,peso,ate_100g,324.88,1624.38,
Paodeacucar,1386480,Café em Cápsula Torrado e Moído Espresso Mestre Yoda Star Wars 3 Corações Caixa 10 Unidades 8g Cada,3 Corações,,Disponivel,23.99,https://www.paodeacucar.com/produto/1624704/cafe-em-capsula-torrado-e-moido-espresso-mestre-yoda-star-wars-3-coracoes-caixa-10-unidades-8g-cada,3 Corações,80.0,g,10.0,peso,ate_100g,29.99,149.94,2.4
Paodeacucar,1386647,Café em Cápsula Torrado e Moído Descafeinado Baggio Caixa 50g 10 Unidades,Baggio,,Disponivel,24.99,https://www.paodeacucar.com/produto/1619029/cafe-em-capsula-torrado-e-moido-descafeinado-baggio-caixa-50g-10-unidades,Baggio,50.0,g,10.0,peso,ate_100g,49.98,249.9,2.5
Paodeacucar,1386698,Café com Leite em Cápsula Pingado Nescafé Dolce Gusto Caixa 140g 10 Unidades,Nescafé Dolce Gusto,Básico da despensa,Disponivel,27.99,https://www.paodeacucar.com/produto/1619401/cafe-com-leite-em-capsula-pingado-nescafe-dolce-gusto-caixa-140g-10-unidades,Nescafé Dolce Gusto,140.0,g,10.0,peso,101g_250g,19.99,99.96,2.8
Paodeacucar,1389400,Café em Cápsula Torrado e Moído Descafeinado Qualitá Caixa 50g 10 Unidades,Qualitá,,Disponivel,21.99,https://www.paodeacucar.com/produto/1625309/cafe-em-capsula-torrado-e-moido-descafeinado-qualita-caixa-50g-10-unidades,Qualitá,50.0,g,10.0,peso,ate_100g,43.98,219.9,2.2
Paodeacucar,1390722,Café União Gourmet Sul De Minas 250g,União,,Disponivel,26.99,https://www.paodeacucar.com/produto/1627030/cafe-uniao-gourmet-sul-de-minas-250g,União,250.0,g,,peso,101g_250g,10.8,53.98,
Paodeacucar,1390750,Café União Torrado e Moído Gourmet Mogiana Paulista 250g,União,,Disponivel,26.99,https://www.paodeacucar.com/produto/1627031/cafe-uniao-torrado-e-moido-gourmet-mogiana-paulista-250g,União,250.0,g,,peso,101g_250g,10.8,53.98,
Paodeacucar,1391007,Café Torrado e Moído Exótico 3 Corações Rituais 85+ Pouch 250g,Moderato,Básico da despensa,Disponivel,39.99,https://www.paodeacucar.com/produto/1629061/cafe-torrado-e-moido-exotico-3-coracoes-rituais-85 -pouch-250g,Moderato,250.0,g,,peso,101g_250g,16.0,79.98,
Paodeacucar,1391009,Café Torrado e Moído Frutas Vermelhas 3 Corações Rituais 85+ Pouch 250g,3 Chá,Básico da despensa,Disponivel,39.99,https://www.paodeacucar.com/produto/1629060/cafe-torrado-e-moido-frutas-vermelhas-3-coracoes-rituais-85 -pouch-250g,3 Chá,250.0,g,,peso,101g_250g,16.0,79.98,
Paodeacucar,1391020,Café Torrado e Moído Frutas Secas 3 Corações Rituais 85+ Pouch 250g,3 Corações,Básico da despensa,Disponivel,45.99,https://www.paodeacucar.com/produto/1629057/cafe-torrado-e-moido-frutas-secas-3-coracoes-rituais-85 -pouch-250g,3 Corações,250.0,g,,peso,101g_250g,18.4,91.98,
Paodeacucar,1391021,Café Torrado e Moído Chocolate 3 Corações Rituais 85+ Pouch 250g,3 Chá,Básico da despensa,Disponivel,39.99,https://www.paodeacucar.com/produto/1629058/cafe-torrado-e-moido-chocolate-3-coracoes-rituais-85 -pouch-250g,3 Chá,250.0,g,,peso,101g_250g,16.0,79.98,
Paodeacucar,1391063,Café em Cápsula Torrado e Moído Espresso Cerrado Mineiro Nescafé Dolce Gusto Caixa 60g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,29.99,https://www.paodeacucar.com/produto/1628287/cafe-em-capsula-torrado-e-moido-espresso-cerrado-mineiro-nescafe-dolce-gusto-caixa-60g-10-unidades,Nescafé Dolce Gusto,60.0,g,10.0,peso,ate_100g,49.98,249.92,3.0
Paodeacucar,1391067,Café em Cápsula Torrado e Moído Lungo Andes Nescafé Farmers Origins Caixa 44g 10 Unidades,Nescafé,,Disponivel,27.99,https://www.paodeacucar.com/produto/1627153/cafe-em-capsula-torrado-e-moido-lungo-andes-nescafe-farmers-origins-caixa-44g-10-unidades,Nescafé,44.0,g,10.0,peso,ate_100g,63.61,318.07,2.8
Paodeacucar,1391102,Café Torrado e Moído Lor Ultimo Gourmet Pouch 250g,L'OR,,Disponivel,21.44,https://www.paodeacucar.com/produto/1626168/cafe-torrado-e-moido-lor-ultimo-gourmet-pouch-250g,L'OR,250.0,g,,peso,101g_250g,8.58,42.88,
Paodeacucar,1391104,Café União Gourmet Cerrado Mineiro 250g,União,,Disponivel,26.99,https://www.paodeacucar.com/produto/1627028/cafe-uniao-gourmet-cerrado-mineiro-250g,União,250.0,g,,peso,101g_250g,10.8,53.98,
Paodeacucar,1391740,Café Torrado e Moído Mogiana Lor Gourmet Pouch 250g,L'OR,,Indisponivel,38.99,https://www.paodeacucar.com/produto/1626179/cafe-torrado-e-moido-mogiana-lor-gourmet-pouch-250g,L'Or,250.0,g,,peso,101g_250g,15.6,77.98,
Paodeacucar,1391803,Café em Cápsula Torrado e Moído Espresso Índia Nescafé Farmers Origins Caixa 44g 10 Unidades,Nescafé,Básico da despensa,Disponivel,29.99,https://www.paodeacucar.com/produto/1626613/cafe-em-capsula-torrado-e-moido-espresso-india-nescafe-farmers-origins-caixa-44g-10-unidades,Nescafé,44.0,g,10.0,peso,ate_100g,68.16,340.8,3.0
Paodeacucar,1391804,Café em Cápsula Torrado e Moído Lungo Brazil Nescafé Farmers Origins Caixa 44g 10 Unidades,Nescafé,Básico da despensa,Disponivel,29.99,https://www.paodeacucar.com/produto/1626611/cafe-em-capsula-torrado-e-moido-lungo-brazil-nescafe-farmers-origins-caixa-44g-10-unidades,Nescafé,44.0,g,10.0,peso,ate_100g,68.16,340.8,3.0
Paodeacucar,1391805,Café em Cápsula Torrado e Moído Espresso Colômbia Nescafé Farmers Origins Caixa 44g 10 Unidades,Nescafé,Básico da despensa,Disponivel,29.99,https://www.paodeacucar.com/produto/1626612/cafe-em-capsula-torrado-e-moido-espresso-colombia-nescafe-farmers-origins-caixa-44g-10-unidades,Nescafé,44.0,g,10.0,peso,ate_100g,68.16,340.8,3.0
Paodeacucar,1392086,Café em Cápsula Torrado e Moído Espresso México Nescafé Farmers Origins Caixa 44g 10 Unidades,Nescafé,Básico da despensa,Disponivel,29.99,https://www.paodeacucar.com/produto/1626610/cafe-em-capsula-torrado-e-moido-espresso-mexico-nescafe-farmers-origins-caixa-44g-10-unidades,Nescafé,44.0,g,10.0,peso,ate_100g,68.16,340.8,3.0
Paodeacucar,1395200,Café Torrado em Grãos Japy Orfeu Varietais Pacote 250g,Embafreezer,,Indisponivel,19.98,https://www.paodeacucar.com/produto/1627247/cafe-torrado-em-graos-japy-orfeu-varietais-pacote-250g,Embafreezer,250.0,g,,peso,101g_250g,7.99,39.96,
Paodeacucar,1395201,Café Torrado em Grãos Arara Orfeu Varietais Pacote 250g,Orfeu,,Disponivel,46.99,https://www.paodeacucar.com/produto/1627248/cafe-torrado-em-graos-arara-orfeu-varietais-pacote-250g,ORFEU,250.0,g,,peso,101g_250g,18.8,93.98,
Paodeacucar,1395309,Café em Cápsula Torrado e Moído Arara Orfeu Varietais Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/1627246/cafe-em-capsula-torrado-e-moido-arara-orfeu-varietais-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,61.98,309.9,3.1
Paodeacucar,1395332,Café Torrado e Moído Arara Orfeu Varietais Caixa 250g,Orfeu,,Disponivel,46.99,https://www.paodeacucar.com/produto/1627236/cafe-torrado-e-moido-arara-orfeu-varietais-caixa-250g,ORFEU,250.0,g,,peso,101g_250g,18.8,93.98,
Paodeacucar,1395333,Cafe Torrado em Grãos Acauã Orfeu Varietais Pacote 250g,Orfeu,,Disponivel,46.99,https://www.paodeacucar.com/produto/1627237/cafe-torrado-em-graos-acaua-orfeu-varietais-pacote-250g,ORFEU,250.0,g,,peso,101g_250g,18.8,93.98,
Paodeacucar,1395335,Café em Cápsula Torrado e Moído Japy Orfeu Varietais Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/1627238/cafe-em-capsula-torrado-e-moido-japy-orfeu-varietais-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,61.98,309.9,3.1
Paodeacucar,1395336,Café Torrado e Moído Acauã Orfeu Varietais Caixa 250g,Orfeu,,Disponivel,3.09,https://www.paodeacucar.com/produto/1627239/cafe-torrado-e-moido-acaua-orfeu-varietais-caixa-250g,ORFEU,250.0,g,,peso,101g_250g,1.24,6.18,
Paodeacucar,1395337,Café Torrado e Moído Japy Orfeu Varietais Caixa 250g,Orfeu,,Disponivel,46.99,https://www.paodeacucar.com/produto/1627240/cafe-torrado-e-moido-japy-orfeu-varietais-caixa-250g,Orfeu,250.0,g,,peso,101g_250g,18.8,93.98,
Paodeacucar,1395394,Café Torrado e Moído a Vácuo Extraforte Qualitá Pacote 500g,Qualitá,,Disponivel,34.99,https://www.paodeacucar.com/produto/1627311/cafe-torrado-e-moido-a-vacuo-extraforte-qualita-pacote-500g,Qualitá,500.0,g,,peso,251g_500g,7.0,34.99,
Paodeacucar,1395451,Café em Cápsula Torrado e Moído Acauã Orfeu Varietais Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/1627242/cafe-em-capsula-torrado-e-moido-acaua-orfeu-varietais-caixa-50g-10-unidades,ORFEU,50.0,g,10.0,peso,ate_100g,61.98,309.9,3.1
Paodeacucar,1395787,Café em Cápsula Torrado e Moído Gingerbread Qualitá Exclusive 50g 10 Unidades,Qualitá,,Disponivel,21.99,https://www.paodeacucar.com/produto/1627507/cafe-em-capsula-torrado-e-moido-gingerbread-qualita-exclusive-50g-10-unidades,Qualitá Exclusive,50.0,g,10.0,peso,ate_100g,43.98,219.9,2.2
Paodeacucar,1395814,Café Solúvel Granulado Descafeinado 3 Corações Sachê 40g,3 Corações,,Disponivel,15.49,https://www.paodeacucar.com/produto/1629018/cafe-soluvel-granulado-descafeinado-3-coracoes-sache-40g,3 Corações,40.0,g,,peso,ate_100g,38.72,193.62,
Paodeacucar,1395876,Café em Cápsula Torrado e Moído Peru 3 Corações Caixa 56g 10 Unidades,3 Corações,Básico da despensa,Disponivel,23.99,https://www.paodeacucar.com/produto/1629252/cafe-em-capsula-torrado-e-moido-peru-3-coracoes-caixa-56g-10-unidades,3 Corações,56.0,g,10.0,peso,ate_100g,42.84,214.2,2.4
Paodeacucar,1395878,Café em Cápsula Torrado e Moído Descafeinado 3 Corações Caixa 50g 10 Unidades,3 Corações,Básico da despensa,Disponivel,23.99,https://www.paodeacucar.com/produto/1629253/cafe-em-capsula-torrado-e-moido-descafeinado-3-coracoes-caixa-50g-10-unidades,3 Corações,50.0,g,10.0,peso,ate_100g,47.98,239.9,2.4
Paodeacucar,1396048,Café em Cápsula Torrado e Moído Máximo 3 Corações Caixa 56g 10 Unidades,3 Corações,Básico da despensa,Disponivel,23.99,https://www.paodeacucar.com/produto/1629255/cafe-em-capsula-torrado-e-moido-maximo-3-coracoes-caixa-56g-10-unidades,3 Corações,56.0,g,10.0,peso,ate_100g,42.84,214.2,2.4
Paodeacucar,1396064,Café em Cápsula Torrado e Moído Colômbia 3 Corações Caixa 56g 10 Unidades,3 Corações,Básico da despensa,Disponivel,23.99,https://www.paodeacucar.com/produto/1629085/cafe-em-capsula-torrado-e-moido-colombia-3-coracoes-caixa-56g-10-unidades,3 Corações,56.0,g,10.0,peso,ate_100g,42.84,214.2,2.4
Paodeacucar,1396375,Café Torrado e Moído Superior Evolutto Premium Pacote 500g,Premiado,,Disponivel,34.99,https://www.paodeacucar.com/produto/1628940/cafe-torrado-e-moido-superior-evolutto-premium-pacote-500g,Premiado,500.0,g,,peso,251g_500g,7.0,34.99,
Paodeacucar,1398972,Café Solúvel Liofilizado Qualitá Exclusive Vidro 200g,Qualitá,,Indisponivel,28.39,https://www.paodeacucar.com/produto/1629122/cafe-soluvel-liofilizado-qualita-exclusive-vidro-200g,QUALITA,200.0,g,,peso,101g_250g,14.19,70.97,
Paodeacucar,1398973,Café Solúvel Liofilizado Qualitá Exclusive Vidro 100g,Qualitá,,Disponivel,32.39,https://www.paodeacucar.com/produto/1629120/cafe-soluvel-liofilizado-qualita-exclusive-vidro-100g,Qualitá Exclusive,100.0,g,,peso,ate_100g,32.39,161.95,
Paodeacucar,1399361,Café Solúvel Gelado Nescafé Vidro 100g,Nescafé,,Disponivel,24.79,https://www.paodeacucar.com/produto/1629275/cafe-soluvel-gelado-nescafe-vidro-100g,Nescafé,100.0,g,,peso,ate_100g,24.79,123.95,
Paodeacucar,1399939,Café em Cápsula Torrado e Moído Coconut Qualitá Exclusive Caixa 50g 10 Unidades,Qualitá,,Indisponivel,13.49,https://www.paodeacucar.com/produto/1629462/cafe-em-capsula-torrado-e-moido-coconut-qualita-exclusive-caixa-50g-10-unidades,Qualitá Exclusive,50.0,g,10.0,peso,ate_100g,26.98,134.9,1.35
Paodeacucar,1400001,Café Constantino grão 500g,Constantino,,Disponivel,59.9,https://www.paodeacucar.com/produto/535117/cafe-constantino-grao-500g,Constantino,500.0,g,,peso,251g_500g,11.98,59.9,
Paodeacucar,1400710,Cápsulas Constantino cx 10 unid.,Constantino,,Disponivel,34.99,https://www.paodeacucar.com/produto/666704/capsulas-constantino-cx-10-unid-,Constantino,,,10.0,unidades,sem_peso,,,3.5
Paodeacucar,1400740,Café Constantino moído 500g,Constantino,,Indisponivel,59.9,https://www.paodeacucar.com/produto/686787/cafe-constantino-moido-500g,Constantino,500.0,g,,peso,251g_500g,11.98,59.9,
Paodeacucar,1402050,Café em Cápsula Torrado e Moído Lungo Intenso Pilão Caixa 52g 10 Unidades,Constantino,,Indisponivel,16.9,https://www.paodeacucar.com/produto/534887/cafe-constantino-grao-250g,Constantino,52.0,g,10.0,peso,ate_100g,32.5,162.5,1.69
Paodeacucar,1402404,Café Orfeu Clássico em cápsulas 20 unidades Orfeu Cápsula Clássico - 20 Unid,Orfeu,,Disponivel,55.9,https://www.paodeacucar.com/produto/534900/cafe-orfeu-classico-em-capsulas-20-unidades-orfeu-capsula-classico---20-unid,Orfeu,,,20.0,unidades,sem_peso,,,2.8
Paodeacucar,1402405,Café em Cápsula Torrado e Moído Espresso Extremo Pilão Caixa 52g 10 Unidades,Orfeu,,Disponivel,55.9,https://www.paodeacucar.com/produto/584098/cafe-orfeu-bourbon-amarelo-em-capsulas-20-unidades-cafe-orfeu-bourbon-amarelo-capsulas-de-20unidades,Orfeu,52.0,g,10.0,peso,ate_100g,107.5,537.5,5.59
Paodeacucar,1402408,Café em Cápsula Torrado e Moído Intenso Orfeu Caixa 100g 20 Unidades,Orfeu,,Disponivel,52.9,https://www.paodeacucar.com/produto/1630598/cafe-em-capsula-torrado-e-moido-intenso-orfeu-caixa-100g-20-unidades,Orfeu,100.0,g,20.0,peso,ate_100g,52.9,264.5,2.64
Paodeacucar,1403333,Café em Sachê Torrado e Moído Drip Coffee Chocolate 3 Corações Rituais 85+ Envelope 12g,3 Corações,,Disponivel,2.99,https://www.paodeacucar.com/produto/1631451/cafe-em-sache-torrado-e-moido-drip-coffee-chocolate-3-coracoes-rituais-85 -envelope-12g,3 Corações,12.0,g,,peso,ate_100g,24.92,124.58,
Paodeacucar,1403334,Café em Sachê Torrado e Moído Drip Coffee Exótico 3 Corações Rituais 85+ Envelope 12g,3 Corações,,Disponivel,27.49,https://www.paodeacucar.com/produto/1631453/cafe-em-sache-torrado-e-moido-drip-coffee-exotico-3-coracoes-rituais-85 -envelope-12g,3 Corações,12.0,g,,peso,ate_100g,229.08,1145.42,
Paodeacucar,1403413,Café em Cápsula Torrado e Moído Lungo Nescafé Dolce Gusto Caixa 60g 10 Unidades,Nescafé Dolce Gusto,,Disponivel,29.99,https://www.paodeacucar.com/produto/1631716/cafe-em-capsula-torrado-e-moido-lungo-nescafe-dolce-gusto-caixa-60g-10-unidades,Nescafé Dolce Gusto,60.0,g,10.0,peso,ate_100g,49.98,249.92,3.0
Paodeacucar,1403416,Café Solúvel em Pó Espresso Intenso Nescafé Gold Lata 100g,Nescafé,,Disponivel,17.99,"https://www.paodeacucar.com/produto/1631717/cafe-em-capsula-torrado-e-moido-lungo-brazil-nescafe-farmers-origins-caixa-79,2g-18-unidades",Nescafé,100.0,g,,peso,ate_100g,17.99,89.95,
Paodeacucar,1403417,"Café em Cápsula Torrado e Moído Ristretto Áfricas Nescafé Farmers Origins Caixa 79,2g 18 Unidades",Nescafé,,Disponivel,45.95,"https://www.paodeacucar.com/produto/1631720/cafe-em-capsula-torrado-e-moido-ristretto-africas-nescafe-farmers-origins-caixa-79,2g-18-unidades",Nescafé,79.2,g,18.0,peso,ate_100g,58.02,290.09,2.55
Paodeacucar,1403418,"Café em Cápsula Torrado e Moído Espresso Colômbia Nescafé Farmers Origins Caixa 79,2g 18 Unidades",Nescafé,,Disponivel,38.63,"https://www.paodeacucar.com/produto/1631719/cafe-em-capsula-torrado-e-moido-espresso-colombia-nescafe-farmers-origins-caixa-79,2g-18-unidades",Nescafé,79.2,g,18.0,peso,ate_100g,48.78,243.88,2.15
Paodeacucar,1403424,Café em Cápsula Torrado e Moído Espresso Nescafé Farmers Origins Caixa 46g 10 Unidades,Nescafé,Básico da despensa,Disponivel,27.99,https://www.paodeacucar.com/produto/1631725/cafe-em-capsula-torrado-e-moido-espresso-nescafe-farmers-origins-caixa-46g-10-unidades,Nescafé,46.0,g,10.0,peso,ate_100g,60.85,304.24,2.8
